Family:,Subfamily:,Country:,Province:,Genus:,Species:,View:,Filename:
Scarabaeidae,Scarabaeinae,"Congo, The Democratic Republic of the",Lulua,Proagoderus,overlaeti,Frontal,rbi_3824.jpg
Scarabaeidae,Scarabaeinae,"Congo, The Democratic Republic of the",Lulua,Proagoderus,overlaeti,Dorsal,rbi_3825.jpg
Scarabaeidae,Scarabaeinae,Ethiopia,/,Proagoderus,prostans,Dorsal,rbi_3826.jpg
Scarabaeidae,Scarabaeinae,Ethiopia,/,Proagoderus,prostans,Frontal,rbi_3827.jpg
Scarabaeidae,Scarabaeinae,Ethiopia,/,Proagoderus,prostans,Dorsal,rbi_3828.jpg
Scarabaeidae,Scarabaeinae,Ethiopia,/,Proagoderus,prostans,Lateral,rbi_3829.jpg
Scarabaeidae,Scarabaeinae,"Congo, The Democratic Republic of the",Orientale,Proagoderus,quadrispinosus,Dorsal,rbi_3830.jpg
Scarabaeidae,Scarabaeinae,"Congo, The Democratic Republic of the",Orientale,Proagoderus,quadrispinosus,Lateral,rbi_3831.jpg
Scarabaeidae,Scarabaeinae,"Congo, The Democratic Republic of the",Orientale,Proagoderus,quadrispinosus,Frontal,rbi_3832.jpg
Scarabaeidae,Scarabaeinae,"Congo, The Democratic Republic of the",Orientale,Proagoderus,quadrispinosus,Dorsal,rbi_3833.jpg
Scarabaeidae,Scarabaeinae,"Tanzania, United Republic of",/,Proagoderus,ramosicornis,Dorsal,rbi_3834.jpg
Scarabaeidae,Scarabaeinae,"Tanzania, United Republic of",/,Proagoderus,ramosicornis,Lateral,rbi_3835.jpg
Scarabaeidae,Scarabaeinae,"Tanzania, United Republic of",/,Proagoderus,ramosicornis,Frontal,rbi_3836.jpg
Scarabaeidae,Scarabaeinae,"Tanzania, United Republic of",/,Proagoderus,ramosicornis,Lateral,rbi_3837.jpg
Scarabaeidae,Scarabaeinae,Zimbabwe,/,Proagoderus,rangifer,Dorsal,rbi_3839.jpg
Scarabaeidae,Scarabaeinae,Zimbabwe,/,Proagoderus,rangifer,Lateral,rbi_3840.jpg
Scarabaeidae,Scarabaeinae,Zimbabwe,/,Proagoderus,rangifer,Frontal,rbi_3841.jpg
Scarabaeidae,Scarabaeinae,Zimbabwe,/,Proagoderus,rangifer,Lateral,rbi_3842.jpg
Scarabaeidae,Scarabaeinae,Zimbabwe,/,Proagoderus,rangifer,Lateral,rbi_3843.jpg
Scarabaeidae,Scarabaeinae,Zimbabwe,/,Proagoderus,rangifer,Dorsal,rbi_3845.jpg
Scarabaeidae,Scarabaeinae,Zimbabwe,/,Proagoderus,rangifer,Dorsal,rbi_3846.jpg
Scarabaeidae,Scarabaeinae,Zimbabwe,/,Proagoderus,rangifer,Frontal,rbi_3847.jpg
Scarabaeidae,Scarabaeinae,Indonesia,Borneo,Proagoderus,schwaneri,Dorsal,rbi_3850.jpg
Scarabaeidae,Scarabaeinae,Indonesia,Borneo,Proagoderus,schwaneri,Lateral,rbi_3851.jpg
Scarabaeidae,Scarabaeinae,Kenya,/,Proagoderus,sexcornutus,Dorsal,rbi_3853.jpg
Scarabaeidae,Scarabaeinae,Kenya,/,Proagoderus,sexcornutus,Lateral,rbi_3854.jpg
Scarabaeidae,Scarabaeinae,Kenya,/,Proagoderus,sexcornutus,Lateral,rbi_3855.jpg
Scarabaeidae,Scarabaeinae,Kenya,/,Proagoderus,sexcornutus,Dorsal,rbi_3856.jpg
Scarabaeidae,Scarabaeinae,Indonesia,Java,Proagoderus,victor,Dorsal,rbi_3857.jpg
Scarabaeidae,Scarabaeinae,Indonesia,Java,Proagoderus,victor,Lateral,rbi_3858.jpg
Scarabaeidae,Scarabaeinae,Indonesia,Java,Proagoderus,victor,Frontal,rbi_3859.jpg
Scarabaeidae,Scarabaeinae,Indonesia,Java,Proagoderus,victor,Lateral Head,rbi_3860.jpg
Scarabaeidae,Scarabaeinae,CÃ´te d'Ivoire,/,Proagoderus,yvescamberforti,Dorsal,rbi_3861.jpg
Scarabaeidae,Scarabaeinae,CÃ´te d'Ivoire,/,Proagoderus,yvescamberforti,Lateral,rbi_3862.jpg
Scarabaeidae,Scarabaeinae,CÃ´te d'Ivoire,/,Proagoderus,yvescamberforti,Frontal,rbi_3863.jpg
Scarabaeidae,Scarabaeinae,CÃ´te d'Ivoire,/,Proagoderus,yvescamberforti,Dorsal,rbi_3864.jpg
Scarabaeidae,Scarabaeinae,CÃ´te d'Ivoire,/,Proagoderus,yvescamberforti,Frontal,rbi_3865.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Coprophanaeus,bellicosus,Dorsal,rbi_3866.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Coprophanaeus,bellicosus,Lateral,rbi_3867.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Coprophanaeus,bellicosus,Frontal,rbi_3868.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Coprophanaeus,bellicosus,Dorsal,rbi_3869.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Coprophanaeus,bellicosus,Lateral Head,rbi_3870.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Coprophanaeus,bellicosus,Frontal,rbi_3871.jpg
Scarabaeidae,Scarabaeinae,French Guiana,/,Coprophanaeus,dardanus,Dorsal,rbi_3872.jpg
Scarabaeidae,Scarabaeinae,French Guiana,/,Coprophanaeus,dardanus,Lateral,rbi_3873.jpg
Scarabaeidae,Scarabaeinae,French Guiana,/,Coprophanaeus,dardanus,Frontal,rbi_3874.jpg
Scarabaeidae,Scarabaeinae,Brazil,EspÃ­rito Santo,Coprophanaeus,dardanus,Dorsal,rbi_3875.jpg
Scarabaeidae,Scarabaeinae,Brazil,EspÃ­rito Santo,Coprophanaeus,dardanus,Lateral,rbi_3876.jpg
Scarabaeidae,Scarabaeinae,Brazil,EspÃ­rito Santo,Coprophanaeus,dardanus,Frontal,rbi_3877.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Diabroctis,cadmus,Dorsal,rbi_3878.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Diabroctis,cadmus,Lateral,rbi_3879.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Diabroctis,cadmus,Frontal,rbi_3880.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Diabroctis,cadmus,Dorsal,rbi_3881.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Diabroctis,cadmus,Lateral,rbi_3882.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Diabroctis,cadmus,Frontal,rbi_3883.jpg
Scarabaeidae,Scarabaeinae,Brazil,ParÃ¡,Diabroctis,mimas,Dorsal,rbi_3884.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,adonis,Frontal,rbi_3953.jpg
Scarabaeidae,Scarabaeinae,Brazil,ParÃ¡,Diabroctis,mimas,Frontal,rbi_3885.jpg
Scarabaeidae,Scarabaeinae,Brazil,ParÃ¡,Diabroctis,mimas,Lateral,rbi_3886.jpg
Scarabaeidae,Scarabaeinae,Brazil,ParÃ¡,Diabroctis,mimas,Dorsal,rbi_3887.jpg
Scarabaeidae,Scarabaeinae,Brazil,ParÃ¡,Diabroctis,mimas,Lateral,rbi_3888.jpg
Scarabaeidae,Scarabaeinae,Brazil,ParÃ¡,Diabroctis,mimas,Frontal,rbi_3889.jpg
Scarabaeidae,Scarabaeinae,Brazil,Pernambuco,Megaphanaeus,bonariensis,Dorsal,rbi_3890.jpg
Scarabaeidae,Scarabaeinae,Brazil,Pernambuco,Megaphanaeus,bonariensis,Lateral,rbi_3891.jpg
Scarabaeidae,Scarabaeinae,Brazil,Pernambuco,Megaphanaeus,bonariensis,Frontal,rbi_3892.jpg
Scarabaeidae,Scarabaeinae,Argentina,Santa Fe,Megaphanaeus,bonariensis,Dorsal,rbi_3896.jpg
Scarabaeidae,Scarabaeinae,Argentina,Santa Fe,Megaphanaeus,bonariensis,Lateral,rbi_3897.jpg
Scarabaeidae,Scarabaeinae,Argentina,Santa Fe,Megaphanaeus,bonariensis,Frontal,rbi_3898.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Megaphanaeus,lancifer,Dorsal,rbi_3899.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Megaphanaeus,lancifer,Lateral,rbi_3900.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Megaphanaeus,lancifer,Frontal,rbi_3901.jpg
Scarabaeidae,Scarabaeinae,French Guiana,Saint-Laurent-du-Maroni,Megaphanaeus,lancifer,Dorsal,rbi_3902.jpg
Scarabaeidae,Scarabaeinae,French Guiana,Saint-Laurent-du-Maroni,Megaphanaeus,lancifer,Lateral Head,rbi_3903.jpg
Scarabaeidae,Scarabaeinae,French Guiana,Saint-Laurent-du-Maroni,Megaphanaeus,lancifer,Ventral,rbi_3904.jpg
Scarabaeidae,Scarabaeinae,French Guiana,Saint-Laurent-du-Maroni,Megaphanaeus,lancifer,Frontal,rbi_3905.jpg
Scarabaeidae,Scarabaeinae,French Guiana,Saint-Laurent-du-Maroni,Megaphanaeus,lancifer,Lateral Head,rbi_3906.jpg
Scarabaeidae,Scarabaeinae,/,/,Metalophanaeus,saphirinus,Dorsal,rbi_3910.jpg
Scarabaeidae,Scarabaeinae,/,/,Metalophanaeus,saphirinus,Lateral,rbi_3911.jpg
Scarabaeidae,Scarabaeinae,/,/,Metalophanaeus,saphirinus,Frontal,rbi_3912.jpg
Scarabaeidae,Scarabaeinae,/,/,Metalophanaeus,saphirinus,Dorsal,rbi_3913.jpg
Scarabaeidae,Scarabaeinae,/,/,Metalophanaeus,saphirinus,Frontal,rbi_3914.jpg
Scarabaeidae,Scarabaeinae,/,/,Metlalophanaeus,saphirinus,Lateral,rbi_3915.jpg
Scarabaeidae,Scarabaeinae,French Guiana,/,Oxysternon,festivum,Dorsal,rbi_3919.jpg
Scarabaeidae,Scarabaeinae,French Guiana,/,Oxysternon,festivum,Lateral Head,rbi_3920.jpg
Scarabaeidae,Scarabaeinae,French Guiana,/,Oxysternon,festivum,Frontal,rbi_3921.jpg
Scarabaeidae,Scarabaeinae,French Guiana,/,Oxysternon,festivum,Dorsal,rbi_3923.jpg
Scarabaeidae,Scarabaeinae,French Guiana,/,Oxysternon,festivum,Frontal,rbi_3924.jpg
Scarabaeidae,Scarabaeinae,French Guiana,/,Oxysternon,festivum,Lateral,rbi_3928.jpg
Scarabaeidae,Scarabaeinae,/,/,Oxysternon,lautum,Dorsal,rbi_3929.jpg
Scarabaeidae,Scarabaeinae,/,/,Oxysternon,lautum,Lateral Head,rbi_3930.jpg
Scarabaeidae,Scarabaeinae,/,/,Oxysternon,lautum,Frontal,rbi_3931.jpg
Scarabaeidae,Scarabaeinae,/,/,Oxysternon,lautum,Dorsal,rbi_3932.jpg
Scarabaeidae,Scarabaeinae,/,/,Oxysternon,lautum,Lateral,rbi_3933.jpg
Scarabaeidae,Scarabaeinae,/,/,Oxysternon,lautum,Frontal,rbi_3934.jpg
Scarabaeidae,Scarabaeinae,French Guiana,Bas-Maroni,Oxysternon,macleayi,Dorsal,rbi_3935.jpg
Scarabaeidae,Scarabaeinae,French Guiana,Bas-Maroni,Oxysternon,macleayi,Lateral,rbi_3936.jpg
Scarabaeidae,Scarabaeinae,French Guiana,Bas-Maroni,Oxysternon,macleayi,Frontal,rbi_3937.jpg
Scarabaeidae,Scarabaeinae,French Guiana,/,Oxysternon,macleayi,Dorsal,rbi_3938.jpg
Scarabaeidae,Scarabaeinae,French Guiana,/,Oxysternon,macleayi,Lateral,rbi_3939.jpg
Scarabaeidae,Scarabaeinae,French Guiana,/,Oxysternon,macleayi,Frontal,rbi_3940.jpg
Scarabaeidae,Scarabaeinae,French Guiana,Bas-Maroni,Oxysternon,macleayi,Dorsal,rbi_3941.jpg
Scarabaeidae,Scarabaeinae,French Guiana,Bas-Maroni,Oxysternon,macleayi,Lateral,rbi_3942.jpg
Scarabaeidae,Scarabaeinae,French Guiana,Bas-Maroni,Oxysternon,macleayi,Frontal,rbi_3943.jpg
Scarabaeidae,Scarabaeinae,/,/,Oxysternon,palaemon,Dorsal,rbi_3944.jpg
Scarabaeidae,Scarabaeinae,/,/,Oxysternon,palaemon,Lateral,rbi_3945.jpg
Scarabaeidae,Scarabaeinae,/,/,Oxysternon,palaemon,Lateral Head,rbi_3946.jpg
Scarabaeidae,Scarabaeinae,/,/,Oxysternon,palaemon,Frontal,rbi_3947.jpg
Scarabaeidae,Scarabaeinae,/,/,Oxysternon,palaemon,Dorsal,rbi_3948.jpg
Scarabaeidae,Scarabaeinae,/,/,Oxysternon,palaemon,Lateral,rbi_3949.jpg
Scarabaeidae,Scarabaeinae,/,/,Oxysternon,palaemon,Frontal,rbi_3950.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,adonis,Dorsal,rbi_3951.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,adonis,Lateral Head,rbi_3952.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,adonis,Dorsal,rbi_3954.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,adonis,Lateral,rbi_3955.jpg
Scarabaeidae,Scarabaeinae,Guatemala,/,Phanaeus,amethystinus,Dorsal,rbi_3958.jpg
Scarabaeidae,Scarabaeinae,Guatemala,/,Phanaeus,amethystinus,Lateral,rbi_3959.jpg
Scarabaeidae,Scarabaeinae,Guatemala,/,Phanaeus,amethystinus,Frontal,rbi_3960.jpg
Scarabaeidae,Scarabaeinae,Mexico,Guanajuato,Phanaeus,amythaon,Dorsal,rbi_3961.jpg
Scarabaeidae,Scarabaeinae,Mexico,Guanajuato,Phanaeus,amythaon,Lateral,rbi_3962.jpg
Scarabaeidae,Scarabaeinae,Mexico,Guanajuato,Phanaeus,amythaon,Frontal,rbi_3963.jpg
Scarabaeidae,Scarabaeinae,Mexico,Guanajuato,Phanaeus,amythaon,Dorsal,rbi_3964.jpg
Scarabaeidae,Scarabaeinae,Mexico,Guanajuato,Phanaeus,amythaon,Lateral,rbi_3965.jpg
Scarabaeidae,Scarabaeinae,Mexico,Guanajuato,Phanaeus,amythaon,Frontal,rbi_3966.jpg
Scarabaeidae,Scarabaeinae,Peru,/,Phanaeus,chalcomelas,Dorsal,rbi_3968.jpg
Scarabaeidae,Scarabaeinae,Peru,/,Phanaeus,chalcomelas,Lateral,rbi_3969.jpg
Scarabaeidae,Scarabaeinae,Peru,/,Phanaeus,chalcomelas,Frontal,rbi_3970.jpg
Scarabaeidae,Scarabaeinae,Brazil,Minas Gerais,Phanaeus,chalcomelas,Dorsal,rbi_3971.jpg
Scarabaeidae,Scarabaeinae,Brazil,Minas Gerais,Phanaeus,chalcomelas,Lateral,rbi_3972.jpg
Scarabaeidae,Scarabaeinae,Brazil,Minas Gerais,Phanaeus,chalcomelas,Frontal,rbi_3973.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,damocles,Lateral Head,rbi_3974.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,damocles,Dorsal,rbi_3975.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,damocles,Frontal,rbi_3976.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,damocles,Dorsal,rbi_3977.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,damocles,Lateral,rbi_3978.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,damocles,Frontal,rbi_3979.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,daphnis,Dorsal,rbi_3980.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,daphnis,Lateral Head,rbi_3981.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,daphnis,Lateral Head,rbi_3982.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,daphnis,Frontal,rbi_3983.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,daphnis,Dorsal,rbi_3984.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,daphnis,Lateral,rbi_3985.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,daphnis,Frontal,rbi_3986.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Phanaeus,dejeani,Dorsal,rbi_3987.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Phanaeus,dejeani,Lateral Head,rbi_3988.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Phanaeus,dejeani,Frontal,rbi_3989.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Phanaeus,dejeani,Dorsal,rbi_3990.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Phanaeus,dejeani,Lateral,rbi_3991.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Phanaeus,dejeani,Frontal,rbi_3992.jpg
Scarabaeidae,Scarabaeinae,Nicaragua,/,Phanaeus,demon,Lateral Head,rbi_3993.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,demon,Dorsal,rbi_3994.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,demon,Lateral,rbi_3995.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,demon,Lateral Head,rbi_3996.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,demon,Frontal,rbi_3997.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,demon,Lateral,rbi_3998.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,demon,Dorsal,rbi_3999.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,demon,Lateral,rbi_4000.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,demon,Frontal,rbi_4001.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,demon,Dorsal,rbi_4002.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,demon,Frontal,rbi_4003.jpg
Scarabaeidae,Scarabaeinae,Nicaragua,/,Phanaeus,demon,Lateral,rbi_4004.jpg
Scarabaeidae,Scarabaeinae,Nicaragua,/,Phanaeus,demon,Lateral,rbi_4005.jpg
Scarabaeidae,Scarabaeinae,Nicaragua,/,Phanaeus,demon,Dorsal,rbi_4006.jpg
Scarabaeidae,Scarabaeinae,Nicaragua,/,Phanaeus,demon,Frontal,rbi_4007.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,difformis,Lateral Head,rbi_4008.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,difformis,Frontal,rbi_4009.jpg
Scarabaeidae,Scarabaeinae,United States,Illinois,Phanaeus,difformis,Dorsal,rbi_4010.jpg
Scarabaeidae,Scarabaeinae,United States,Illinois,Phanaeus,difformis,Lateral,rbi_4011.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,difformis,Dorsal,rbi_4012.jpg
Scarabaeidae,Scarabaeinae,United States,Illinois,Phanaeus,difformis,Frontal,rbi_4013.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Phanaeus,endymion,Dorsal,rbi_4014.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Phanaeus,endymion,Lateral Head,rbi_4015.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,endymion,Dorsal,rbi_4016.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,eximius,Dorsal,rbi_4017.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,eximius,Lateral,rbi_4018.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,eximius,Frontal,rbi_4019.jpg
Scarabaeidae,Scarabaeinae,Mexico,Oaxaca,Phanaeus,eximius,Dorsal,rbi_4020.jpg
Scarabaeidae,Scarabaeinae,Mexico,Oaxaca,Phanaeus,eximius,Lateral,rbi_4021.jpg
Scarabaeidae,Scarabaeinae,Mexico,Oaxaca,Phanaeus,eximius,Frontal,rbi_4022.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Phanaeus,funereus,Dorsal,rbi_4023.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Phanaeus,funereus,Lateral Head,rbi_4024.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Phanaeus,funereus,Frontal,rbi_4025.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Phanaeus,funereus,Dorsal,rbi_4026.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Phanaeus,funereus,Lateral,rbi_4027.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Phanaeus,funereus,Frontal,rbi_4028.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,furiosus,Dorsal,rbi_4029.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,furiosus,Lateral Head,rbi_4030.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,furiosus,Frontal,rbi_4031.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,furiosus,Dorsal,rbi_4032.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,furiosus,Lateral,rbi_4033.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,furiosus,Frontal,rbi_4034.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,haroldi,Dorsal,rbi_4035.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,haroldi,Lateral Head,rbi_4036.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,haroldi,Frontal,rbi_4037.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Phanaeus,haroldi,Dorsal,rbi_4038.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Phanaeus,haroldi,Lateral,rbi_4039.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Phanaeus,haroldi,Frontal,rbi_4040.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Phanaeus,hermes,Dorsal,rbi_4041.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Phanaeus,hermes,Lateral Head,rbi_4042.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Phanaeus,hermes,Frontal,rbi_4043.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Phanaeus,hermes,Dorsal,rbi_4044.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Phanaeus,hermes,Lateral,rbi_4045.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Phanaeus,hermes,Frontal,rbi_4046.jpg
Scarabaeidae,Scarabaeinae,United States,Arizona,Phanaeus,igneus,Dorsal,rbi_4047.jpg
Scarabaeidae,Scarabaeinae,United States,Arizona,Phanaeus,igneus,Lateral Head,rbi_4048.jpg
Scarabaeidae,Scarabaeinae,United States,Arizona,Phanaeus,igneus,Frontal,rbi_4049.jpg
Scarabaeidae,Scarabaeinae,United States,Arizona,Phanaeus,igneus,Dorsal,rbi_4050.jpg
Scarabaeidae,Scarabaeinae,United States,Arizona,Phanaeus,igneus,Lateral,rbi_4051.jpg
Scarabaeidae,Scarabaeinae,United States,Arizona,Phanaeus,igneus,Frontal,rbi_4052.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Phanaeus,kirbyi,Dorsal,rbi_4053.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Phanaeus,kirbyi,Lateral,rbi_4054.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Phanaeus,kirbyi,Dorsal,rbi_4055.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Phanaeus,kirbyi,Lateral,rbi_4056.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Phanaeus,kirbyi,Frontal,rbi_4057.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Phanaeus,kirbyi,Frontal,rbi_4058.jpg
Scarabaeidae,Scarabaeinae,Ecuador,/,Phanaeus,lunaris,Dorsal,rbi_4059.jpg
Scarabaeidae,Scarabaeinae,Ecuador,/,Phanaeus,lunaris,Lateral Head,rbi_4060.jpg
Scarabaeidae,Scarabaeinae,Ecuador,/,Phanaeus,lunaris,Frontal,rbi_4061.jpg
Scarabaeidae,Scarabaeinae,Ecuador,BolÃ­var,Phanaeus,lunaris,Dorsal,rbi_4062.jpg
Scarabaeidae,Scarabaeinae,Ecuador,BolÃ­var,Phanaeus,lunaris,Lateral Head,rbi_4063.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,melampus,Dorsal,rbi_4064.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,melampus,Lateral Head,rbi_4065.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,melampus,Frontal,rbi_4066.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,melampus,Dorsal,rbi_4067.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,melampus,Lateral,rbi_4068.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,melampus,Frontal,rbi_4069.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Phanaeus,meleagris,Dorsal,rbi_4070.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Phanaeus,meleagris,Lateral Head,rbi_4071.jpg
Scarabaeidae,Scarabaeinae,Colombia,/,Phanaeus,meleagris,Frontal,rbi_4072.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,meleagris,Dorsal,rbi_4073.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,meleagris,Lateral,rbi_4074.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Phanaeus,melibaeus,Dorsal,rbi_4075.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Phanaeus,melibaeus,Lateral Head,rbi_4076.jpg
Scarabaeidae,Scarabaeinae,Brazil,/,Phanaeus,melibaeus,Frontal,rbi_4077.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,mexicanus,Dorsal,rbi_4078.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,mexicanus,Lateral Head,rbi_4079.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,mexicanus,Frontal,rbi_4080.jpg
Scarabaeidae,Scarabaeinae,"Bolivia, Plurinational State of",/,Phanaeus,mexicanus,Dorsal,rbi_4081.jpg
Scarabaeidae,Scarabaeinae,"Bolivia, Plurinational State of",/,Phanaeus,mexicanus,Lateral,rbi_4082.jpg
Scarabaeidae,Scarabaeinae,"Bolivia, Plurinational State of",/,Phanaeus,mexicanus,Frontal,rbi_4083.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,mimrod,Dorsal,rbi_4084.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,mimrod,Lateral Head,rbi_4085.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,mimrod,Frontal,rbi_4086.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,mimrod,Dorsal,rbi_4087.jpg
Scarabaeidae,Scarabaeinae,Mexico,/,Phanaeus,mimrod,Lateral,rbi_4088.jpg
Scarabaeidae,Scarabaeinae,Mexico,Oaxaca,Phanaeus,mimrod,Dorsal,rbi_4089.jpg
Scarabaeidae,Scarabaeinae,Mexico,Oaxaca,Phanaeus,mimrod,Lateral Head,rbi_4090.jpg
Scarabaeidae,Scarabaeinae,Mexico,Oaxaca,Phanaeus,mimrod,Frontal,rbi_4091.jpg
Scarabaeidae,Scarabaeinae,Brazil,SÃ£o Paulo,Phanaeus,palaneo,Dorsal,rbi_4092.jpg
Scarabaeidae,Scarabaeinae,Brazil,SÃ£o Paulo,Phanaeus,palaneo,Lateral Head,rbi_4093.jpg
